BOM_ID,LOCATION_ID,PARENT_ID,ALT_GROUP,PREFERENCE,ELEM_IX,CHILD_ID,NEW_SUPPLY,GRADE,RATE,BATCH_SIZE,EFFECTIVE_START,EFFECTIVE_END,OBSOLETE
BOM_280-1595,-,280-1595,-,1,1,280-0431,-,-,1,-,-,-,-
BOM_280-1595,-,280-1595,-,1,3,288-0005,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,24,120-0157,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,2,100-0025,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,18,110-0261,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,12,110-0002,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,27,VirtualProduct_504-1728_C1,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,28,120-0232,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,30,VirtualProduct_504-1728_D1,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,40,160-1291,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,13,110-0011,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,37,VirtualProduct_504-1728_A1,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,38,140-0434,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,33,VirtualProduct_504-1728_B1,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,22,120-0046,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,35,140-0386,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,14,110-0064,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,39,140-0477,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,9,100-0116,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,32,140-0221,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,23,VirtualProduct_504-1877_C1,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,26,120-0143,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,19,110-0570,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,2,100-0025,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,18,110-0566,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,15,110-0380,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,20,110-0602,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,27,120-0157,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,47,VirtualProduct_504-1877_B1,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,14,110-0377,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,28,120-0232,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,22,120-0046,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,5,100-0061,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,13,110-0371,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,7,100-0074,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,31,VirtualProduct_504-1877_D1,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,17,110-0561,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,4,100-0038,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,32,140-0221,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,9,100-0116,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,29,120-0248,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,6,100-0062,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,8,100-0086,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,10,100-0222,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,33,140-0386,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,21,110-0627,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,11,110-0368,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,3,100-0033,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,37,140-0477,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,35,VirtualProduct_504-1877_A1,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,16,110-0381,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,1,100-0024,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,38,160-1291,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,12,110-0369,-,-,1,-,-,-,-
BOM_504-1877,-,504-1877,-,1,36,140-0434,-,-,1,-,-,-,-
BOM_502-3207,-,502-3207,-,1,4,300-0311,-,-,1,-,-,-,-
BOM_502-3207,-,502-3207,-,1,12,310-0485,-,-,1,-,-,-,-
BOM_502-3207,-,502-3207,-,1,9,311-0252,-,-,1,-,-,-,-
BOM_502-3207,-,502-3207,-,1,7,302-0007,-,-,1,-,-,-,-
BOM_502-3207,-,502-3207,-,1,10,311-0276,-,-,1,-,-,-,-
BOM_502-3207,-,502-3207,-,1,5,300-0312,-,-,1,-,-,-,-
BOM_502-2304,-,502-2304,-,1,16,310-0485,-,-,1,-,-,-,-
BOM_502-2304,-,502-2304,-,1,6,300-0312,-,-,1,-,-,-,-
BOM_502-2304,-,502-2304,-,1,15,310-0104,-,-,1,-,-,-,-
BOM_502-2304,-,502-2304,-,1,17,313-0039,-,-,1,-,-,-,-
BOM_502-2304,-,502-2304,-,1,18,313-0043,-,-,1,-,-,-,-
BOM_502-2304,-,502-2304,-,1,10,311-0252,-,-,1,-,-,-,-
BOM_502-2304,-,502-2304,-,1,12,340-0056,-,-,1,-,-,-,-
BOM_502-2304,-,502-2304,-,1,5,300-0311,-,-,1,-,-,-,-
BOM_502-2304,-,502-2304,-,1,4,VirtualProduct_502-2304_B1,-,-,1,-,-,-,-
BOM_502-2304,-,502-2304,-,1,7,300-0313,-,-,1,-,-,-,-
BOM_280-2019-CD,-,280-2019-CD,-,1,1,301-0046-CD,-,-,1,-,-,-,-
BOM_280-2019-CD,-,280-2019-CD,-,1,2,280-0848,-,-,1,-,-,-,-
BOM_502-3207,-,502-3207,-,1,16,340-0056,-,-,1,-,-,-,-
BOM_502-3207,-,502-3207,-,1,6,300-0313,-,-,1,-,-,-,-
BOM_502-3207,-,502-3207,-,1,11,310-0104,-,-,1,-,-,-,-
BOM_502-3207,-,502-3207,-,1,13,313-0039,-,-,1,-,-,-,-
BOM_502-3207,-,502-3207,-,1,14,313-0043,-,-,1,-,-,-,-
BOM_502-3207,-,502-3207,-,1,8,310-0401,-,-,1,-,-,-,-
BOM_502-3207,-,502-3207,-,1,3,VirtualProduct_502-3207_A1,-,-,1,-,-,-,-
BOM_502-3207,-,502-3207,-,1,15,320-0284,-,-,1,-,-,-,-
BOM_280-1391,-,280-1391,-,1,1,301-0016,-,-,1,-,-,-,-
BOM_280-1391,-,280-1391,-,1,2,280-0848,-,-,1,-,-,-,-
BOM_260-0250,-,260-0250,-,1,4,280-0898,-,-,1,-,-,-,-
BOM_260-0250,-,260-0250,-,1,9,321-0059,-,-,1,-,-,-,-
BOM_260-0250,-,260-0250,-,1,10,341-0027,-,-,1,-,-,-,-
BOM_260-0250,-,260-0250,-,1,5,VirtualProduct_260-0250_A1,-,-,1,-,-,-,-
BOM_260-0250,-,260-0250,-,1,1,280-0695,-,-,1,-,-,-,-
BOM_260-0250,-,260-0250,-,1,2,280-0791,-,-,1,-,-,-,-
BOM_260-0250,-,260-0250,-,1,3,280-0897,-,-,1,-,-,-,-
BOM_260-0250,-,260-0250,-,1,7,280-1464,-,-,1,-,-,-,-
BOM_260-0250,-,260-0250,-,1,8,281-0009,-,-,1,-,-,-,-
BOM_260-0306,-,260-0306,-,1,2,280-0791,-,-,1,-,-,-,-
BOM_260-0306,-,260-0306,-,1,1,280-0695,-,-,1,-,-,-,-
BOM_260-0306,-,260-0306,-,1,13,321-0059,-,-,1,-,-,-,-
BOM_260-0306,-,260-0306,-,1,14,341-0027,-,-,1,-,-,-,-
BOM_260-0306,-,260-0306,-,1,5,VirtualProduct_260-0306_A1,-,-,1,-,-,-,-
BOM_260-0306,-,260-0306,-,1,12,313-0001,-,-,1,-,-,-,-
BOM_260-0325,-,260-0325,-,1,9,310-0284,-,-,1,-,-,-,-
BOM_260-0325,-,260-0325,-,1,12,321-0059,-,-,1,-,-,-,-
BOM_260-0325,-,260-0325,-,1,2,280-0791,-,-,1,-,-,-,-
BOM_260-0325,-,260-0325,-,1,3,280-0897,-,-,1,-,-,-,-
BOM_260-0325,-,260-0325,-,1,7,280-1638,-,-,1,-,-,-,-
BOM_260-0325,-,260-0325,-,1,4,280-0898,-,-,1,-,-,-,-
BOM_260-0325,-,260-0325,-,1,11,313-0001,-,-,1,-,-,-,-
BOM_260-0325,-,260-0325,-,1,15,282-0330,-,-,1,-,-,-,-
BOM_260-0325,-,260-0325,-,1,13,341-0027,-,-,1,-,-,-,-
BOM_260-0325,-,260-0325,-,1,6,VirtualProduct_260-0325_A1,-,-,1,-,-,-,-
BOM_260-0325,-,260-0325,-,1,16,310-0109,-,-,1,-,-,-,-
BOM_260-0325,-,260-0325,-,1,1,280-0695,-,-,1,-,-,-,-
BOM_260-0325,-,260-0325,-,1,8,281-0009,-,-,1,-,-,-,-
BOM_260-0325,-,260-0325,-,1,10,310-0414-01,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,2,VirtualProduct_280-2169_P1,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,27,313-0001,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,29,313-0043,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,17,101-0001,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,18,140-0851,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,15,VirtualProduct_280-2169_T5,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,6,VirtualProduct_280-2169_T2,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,8,VirtualProduct_280-2169_T3,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,10,VirtualProduct_280-2169_T4,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,3,VirtualProduct_280-2169_T1,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,21,280-0607,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,22,285-0109,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,24,310-0147,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,26,310-0368,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,16,280-0810,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,19,280-0992,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,25,310-0282,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,20,280-1011,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,23,311-0260,-,-,1,-,-,-,-
BOM_280-2169,-,280-2169,-,1,11,280-1595,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,29,120-0248,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,1,100-0024,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,17,110-0241,-,-,1,-,-,-,-
BOM_504-1728,-,504-1728,-,1,7,100-0074,-,-,1,-,-,-,-
BOM_500-5550,-,500-5550,-,1,0,502-3207,-,-,1,-,-,-,-
BOM_500-5595,-,500-5595,-,1,0,502-2304,-,-,1,-,-,-,-
BOM_500-6204,-,500-6204,-,1,0,502-2304,-,-,1,-,-,-,-
BOM_500-5773,-,500-5773,-,1,0,502-3207,-,-,1,-,-,-,-
BOM_500-5596,-,500-5596,-,1,0,502-2304,-,-,1,-,-,-,-
BOM_500-7041,-,500-7041,-,1,0,502-3207,-,-,1,-,-,-,-
BOM_500-6285,-,500-6285,-,1,0,502-3207,-,-,1,-,-,-,-
BOM_500-4956,-,500-4956,-,1,0,502-3207,-,-,1,-,-,-,-
BOM_502-1600-XXX,-,502-1600-XXX,-,1,8,320-0284,-,-,1,-,-,-,-
BOM_502-1600-XXX,-,502-1600-XXX,-,1,10,310-0362,-,-,1,-,-,-,-
BOM_502-1600-XXX,-,502-1600-XXX,-,1,3,300-0144,-,-,1,-,-,-,-
BOM_502-1600-XXX,-,502-1600-XXX,-,1,9,VirtualProduct_502-1600-XXX_B1,-,-,1,-,-,-,-
BOM_502-1600-XXX,-,502-1600-XXX,-,1,4,300-0145,-,-,1,-,-,-,-
BOM_502-1600-XXX,-,502-1600-XXX,-,1,7,310-0370,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,4,310-0357,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,7,320-0284,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,5,VirtualProduct_502-1941-XXX_B1,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,6,310-0166,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,2,300-0144,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,3,300-0355,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,1,504-1595,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,9,VirtualProduct_502-1941-XXX_A1,-,-,1,-,-,-,-
BOM_502-1941-XXX,-,502-1941-XXX,-,1,10,310-0362,-,-,1,-,-,-,-
BOM_502-1600-XXX,-,502-1600-XXX,-,1,1,VirtualProduct_502-1600-XXX_A1,-,-,1,-,-,-,-
BOM_504-1389,-,504-1389,-,1,13,220-0227,-,-,2,-,-,-,-
BOM_504-1389,-,504-1389,-,1,3,280-0655,-,-,2,-,-,-,-
BOM_504-1389,-,504-1389,-,1,6,310-0284,-,-,2,-,-,-,-
BOM_504-1389,-,504-1389,-,1,16,VirtualProduct_504-1389_A1,-,-,2,-,-,-,-
BOM_504-1389,-,504-1389,-,1,17,310-0238,-,-,2,-,-,-,-
BOM_504-1389,-,504-1389,-,1,1,140-0340,-,-,2,-,-,-,-
BOM_504-1389,-,504-1389,-,1,2,140-0345,-,-,2,-,-,-,-
BOM_504-1389,-,504-1389,-,1,5,VirtualProduct_504-1389_B1,-,-,2,-,-,-,-
BOM_504-1389,-,504-1389,-,1,19,VirtualProduct_504-1389_D1,-,-,2,-,-,-,-
BOM_504-1389,-,504-1389,-,1,20,VirtualProduct_504-1389_E1,-,-,2,-,-,-,-
BOM_504-1389,-,504-1389,-,1,7,310-0368,-,-,2,-,-,-,-
BOM_504-1397,-,504-1397,-,1,1,140-0340,-,-,2,-,-,-,-
BOM_504-1397,-,504-1397,-,1,2,140-0345,-,-,2,-,-,-,-
BOM_504-1397,-,504-1397,-,1,3,280-0489,-,-,2,-,-,-,-
BOM_504-1397,-,504-1397,-,1,5,VirtualProduct_504-1397_B1,-,-,2,-,-,-,-
BOM_504-1397,-,504-1397,-,1,6,310-0284,-,-,2,-,-,-,-
BOM_504-1397,-,504-1397,-,1,16,VirtualProduct_504-1397_A1,-,-,2,-,-,-,-
BOM_504-1397,-,504-1397,-,1,17,310-0238,-,-,2,-,-,-,-
BOM_504-1397,-,504-1397,-,1,19,VirtualProduct_504-1397_D1,-,-,2,-,-,-,-
BOM_504-1397,-,504-1397,-,1,20,VirtualProduct_504-1397_E1,-,-,2,-,-,-,-
BOM_504-1397,-,504-1397,-,1,7,310-0368,-,-,2,-,-,-,-
BOM_504-1397,-,504-1397,-,1,13,220-0227,-,-,2,-,-,-,-
BOM_504-1569,-,504-1569,-,1,1,140-0340,-,-,2,-,-,-,-
BOM_504-1569,-,504-1569,-,1,12,VirtualProduct_504-1569_A1,-,-,2,-,-,-,-
BOM_504-1569,-,504-1569,-,1,10,VirtualProduct_504-1569_B1,-,-,2,-,-,-,-
BOM_504-1569,-,504-1569,-,1,19,VirtualProduct_504-1569_E1,-,-,2,-,-,-,-
BOM_504-1569,-,504-1569,-,1,11,220-0227,-,-,2,-,-,-,-
BOM_504-1568,-,504-1568,-,1,5,310-0284,-,-,2,-,-,-,-
BOM_504-1568,-,504-1568,-,1,6,310-0368,-,-,2,-,-,-,-
BOM_504-1568,-,504-1568,-,1,10,VirtualProduct_504-1568_B1,-,-,2,-,-,-,-
BOM_504-1568,-,504-1568,-,1,12,VirtualProduct_504-1568_A1,-,-,2,-,-,-,-
BOM_504-1568,-,504-1568,-,1,1,140-0340,-,-,2,-,-,-,-
BOM_504-1568,-,504-1568,-,1,15,310-0238,-,-,2,-,-,-,-
BOM_504-1568,-,504-1568,-,1,3,280-0655,-,-,2,-,-,-,-
BOM_504-1568,-,504-1568,-,1,17,VirtualProduct_504-1568_D1,-,-,2,-,-,-,-
BOM_504-1568,-,504-1568,-,1,18,VirtualProduct_504-1568_E1,-,-,2,-,-,-,-
BOM_504-1568,-,504-1568,-,1,2,140-0345,-,-,2,-,-,-,-
BOM_504-1568,-,504-1568,-,1,11,220-0227,-,-,2,-,-,-,-
BOM_504-1569,-,504-1569,-,1,6,310-0368,-,-,2,-,-,-,-
BOM_504-1569,-,504-1569,-,1,2,140-0345,-,-,2,-,-,-,-
BOM_504-1569,-,504-1569,-,1,3,280-0489,-,-,2,-,-,-,-
BOM_504-1569,-,504-1569,-,1,17,VirtualProduct_504-1569_D1,-,-,2,-,-,-,-
BOM_504-1569,-,504-1569,-,1,5,310-0284,-,-,2,-,-,-,-
BOM_504-1569,-,504-1569,-,1,15,310-0238,-,-,2,-,-,-,-
BOM_504-1595,-,504-1595,-,1,1,140-0546,-,-,2,-,-,-,-
BOM_504-1595,-,504-1595,-,1,2,140-0547,-,-,2,-,-,-,-
BOM_504-1595,-,504-1595,-,1,3,283-0029,-,-,2,-,-,-,-
BOM_504-1595,-,504-1595,-,1,4,280-0489,-,-,2,-,-,-,-
BOM_504-1595,-,504-1595,-,1,5,VirtualProduct_504-1595_B1,-,-,2,-,-,-,-
BOM_504-1595,-,504-1595,-,1,6,310-0284,-,-,2,-,-,-,-
BOM_504-1595,-,504-1595,-,1,16,VirtualProduct_504-1595_E1,-,-,2,-,-,-,-
BOM_504-1595,-,504-1595,-,1,7,310-0368,-,-,2,-,-,-,-
BOM_504-1595,-,504-1595,-,1,12,220-0227,-,-,2,-,-,-,-
BOM_504-1595,-,504-1595,-,1,13,504-1746,-,-,2,-,-,-,-
BOM_504-1595,-,504-1595,-,1,14,310-0238,-,-,2,-,-,-,-
BOM_280-1243-40,-,280-1243-40,-,1,2,310-0063,-,-,1,-,-,-,-
BOM_280-1244-40,-,280-1244-40,-,1,4,VirtualProduct_280-1244-40_B1,-,-,1,-,-,-,-
BOM_280-1244-40,-,280-1244-40,-,1,3,310-0063,-,-,1,-,-,-,-
BOM_280-1244-35,-,280-1244-35,-,1,1,284-0001-35,-,-,1,-,-,-,-
BOM_280-1244-35,-,280-1244-35,-,1,5,VirtualProduct_280-1244-35_B1,-,-,1,-,-,-,-
BOM_280-1244-35,-,280-1244-35,-,1,3,310-0063,-,-,1,-,-,-,-
BOM_280-1244-35,-,280-1244-35,-,1,2,320-0328,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,6,100-0061,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,12,100-0108,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,19,110-0295,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,25,120-0138,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,29,140-0338,-,-,1,-,-,-,-
BOM_504-1431,-,504-1431,-,1,2,100-0018,-,-,1,-,-,-,-
BOM_504-1431,-,504-1431,-,1,14,110-0002,-,-,1,-,-,-,-
BOM_504-1431,-,504-1431,-,1,17,110-0214,-,-,1,-,-,-,-
BOM_504-1431,-,504-1431,-,1,10,100-0088,-,-,1,-,-,-,-
BOM_504-1431,-,504-1431,-,1,19,110-0270,-,-,1,-,-,-,-
BOM_504-1694,-,504-1694,-,1,5,100-0054,-,-,1,-,-,-,-
BOM_504-1694,-,504-1694,-,1,31,140-0338,-,-,1,-,-,-,-
BOM_504-1694,-,504-1694,-,1,18,110-0241,-,-,1,-,-,-,-
BOM_504-1694,-,504-1694,-,1,25,120-0138,-,-,1,-,-,-,-
BOM_504-1694,-,504-1694,-,1,7,100-0074,-,-,1,-,-,-,-
BOM_504-1694,-,504-1694,-,1,34,160-1168,-,-,1,-,-,-,-
BOM_280-1243-40,-,280-1243-40,-,1,4,VirtualProduct_280-1243-40_B1,-,-,1,-,-,-,-
BOM_280-1243-40,-,280-1243-40,-,1,3,VirtualProduct_280-1243-40_A1,-,-,1,-,-,-,-
BOM_280-1243-40,-,280-1243-40,-,1,1,320-0328,-,-,1,-,-,-,-
BOM_280-1244-40,-,280-1244-40,-,1,2,320-0328,-,-,1,-,-,-,-
BOM_280-1244-40,-,280-1244-40,-,1,1,VirtualProduct_280-1244-40_A1,-,-,1,-,-,-,-
BOM_280-1243-35,-,280-1243-35,-,1,4,VirtualProduct_280-1243-35_A1,-,-,1,-,-,-,-
BOM_280-1243-35,-,280-1243-35,-,1,2,320-0328,-,-,1,-,-,-,-
BOM_280-1243-35,-,280-1243-35,-,1,3,310-0063,-,-,1,-,-,-,-
BOM_280-1243-35,-,280-1243-35,-,1,6,VirtualProduct_280-1243-35_B1,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,15,110-0064,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,5,100-0054,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,26,120-0143,-,-,1,-,-,-,-
BOM_280-1243-25,-,280-1243-25,-,1,1,320-0328,-,-,1,-,-,-,-
BOM_280-1243-25,-,280-1243-25,-,1,2,310-0063,-,-,1,-,-,-,-
BOM_280-1243-25,-,280-1243-25,-,1,3,VirtualProduct_280-1243-25_A1,-,-,1,-,-,-,-
BOM_280-1243-25,-,280-1243-25,-,1,5,VirtualProduct_280-1243-25_B1,-,-,1,-,-,-,-
BOM_280-1243-20,-,280-1243-20,-,1,1,320-0328,-,-,1,-,-,-,-
BOM_280-1243-20,-,280-1243-20,-,1,2,310-0063,-,-,1,-,-,-,-
BOM_280-1243-20,-,280-1243-20,-,1,3,VirtualProduct_280-1243-20_A1,-,-,1,-,-,-,-
BOM_280-1243-20,-,280-1243-20,-,1,5,VirtualProduct_280-1243-20_B1,-,-,1,-,-,-,-
BOM_502-1600-XXX,-,502-1600-XXX,-,1,5,310-0357,-,-,1,-,-,-,-
BOM_502-1600-XXX,-,502-1600-XXX,-,1,6,VirtualProduct_502-1600-XXX_D1,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,6,VirtualProduct_502-1915-XXX_D1,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,8,320-0284,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,7,310-0370,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,9,VirtualProduct_502-1915-XXX_B1,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,1,VirtualProduct_502-1915-XXX_A1,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,5,310-0357,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,4,300-0145,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,11,310-0362,-,-,1,-,-,-,-
BOM_502-1915-XXX,-,502-1915-XXX,-,1,3,300-0144,-,-,1,-,-,-,-
BOM_286-0018-35,-,286-0018-35,-,1,1,280-0636,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,35,140-0246,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,31,120-0138,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,32,120-0143,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,33,140-0113,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,34,140-0240,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,36,VirtualProduct_504-1746_A1,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,28,120-0121,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,24,110-0311,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,14,110-0011,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,15,110-0064,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,16,110-0156,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,17,110-0174,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,18,110-0214,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,7,100-0035,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,8,100-0038,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,9,100-0054,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,11,100-0074,-,-,1,-,-,-,-
BOM_504-1746,-,504-1746,-,1,12,100-0088,-,-,1,-,-,-,-
BOM_504-1431,-,504-1431,-,1,23,120-0051,-,-,1,-,-,-,-
BOM_504-1694,-,504-1694,-,1,21,VirtualProduct_504-1694_A1,-,-,1,-,-,-,-
BOM_504-1694,-,504-1694,-,1,12,100-0143,-,-,1,-,-,-,-
BOM_504-1694,-,504-1694,-,1,14,110-0002,-,-,1,-,-,-,-
BOM_504-1694,-,504-1694,-,1,27,VirtualProduct_504-1694_B1,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,14,110-0011,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,18,110-0270,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,9,100-0088,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,10,100-0106,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,3,100-0025,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,23,120-0051,-,-,1,-,-,-,-
BOM_504-1431,-,504-1431,-,1,7,100-0061,-,-,1,-,-,-,-
BOM_504-1431,-,504-1431,-,1,16,110-0064,-,-,1,-,-,-,-
BOM_504-1431,-,504-1431,-,1,13,100-0143,-,-,1,-,-,-,-
BOM_504-1431,-,504-1431,-,1,24,120-0128,-,-,1,-,-,-,-
BOM_504-1431,-,504-1431,-,1,15,110-0011,-,-,1,-,-,-,-
BOM_504-1694,-,504-1694,-,1,10,100-0141,-,-,1,-,-,-,-
BOM_504-1694,-,504-1694,-,1,17,110-0214,-,-,1,-,-,-,-
BOM_504-1694,-,504-1694,-,1,16,110-0064,-,-,1,-,-,-,-
BOM_504-1694,-,504-1694,-,1,3,100-0025,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,7,100-0074,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,2,100-0024,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,13,110-0002,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,21,VirtualProduct_504-1354_A1,-,-,1,-,-,-,-
BOM_504-1354,-,504-1354,-,1,27,140-0113,-,-,1,-,-,-,-
